,university,carrer,inscription_date,first_name,last_name,gender,age,location,email
1394,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-09,Kristin,ellis,F,11.0,ARROYO PASTORA,Perezjohn@hotmail.com
1395,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-11,Stacey,gonzalez,F,42.0,GLEW,Bishopyvonne@yahoo.com
1396,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-11-11,Douglas,ortiz,M,21.0,BAHIA BUSTAMANTE,Phillipcooper@yahoo.com
1397,-universidad-abierta-interamericana,Diseño-industrial,2020-12-22,Jennifer,williams,F,1.0,ALGARROBO,Qgibson@yahoo.com
1398,-universidad-abierta-interamericana,Actuario-,2021-01-11,Stephanie,valentine,F,-25.0,EL RETIRO,Benjaminwilson@hotmail.com
1399,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-10-17,Dennis,mclean,M,15.0,CARAHUNCO,Riveralaurie@gmail.com
1400,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-21,Timothy,bridges,M,6.0,COLONIA BERRO,Danielchen@hotmail.com
1401,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-02,Joshua,wilson,M,32.0,ESTACION CORONEL PRINGLES,Gonzalezheather@hotmail.com
1402,-universidad-abierta-interamericana,Arquitectura,2021-01-13,Justin,peterson,M,47.0,BAJO DE LAS PALOMAS,Meganmcgee@hotmail.com
1403,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-10-18,Thomas,martinez,M,-9.0,COLONIA LAS YESCAS,Ashley45@gmail.com
1404,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-12-12,darrell,obrien,M,21.0,BAÑOS LUNLUNTA,Westjessica@gmail.com
1405,-universidad-abierta-interamericana,Medicina,2020-11-28,Katherine,palmer,F,-27.0,DOMSELAAR,Mitchellpatricia@hotmail.com
1406,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-29,Christopher,butler,M,8.0,COLONIA ROCA,Melissa12@yahoo.com
1407,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-12-15,Edward,bond,M,10.0,LA BILBAINA,Victoria39@hotmail.com
1408,-universidad-abierta-interamericana,Actuario-,2020-10-26,Matthew,johnson,M,7.0,CHILLAR,Millerrobert@hotmail.com
1409,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-28,Christian,leblanc,M,12.0,BERUTI,Jeremy76@yahoo.com
1410,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-12-10,Pamela,morrison,F,-45.0,EL ZAPALLAR,Lori32@gmail.com
1411,-universidad-abierta-interamericana,Medicina,2020-10-28,Christopher,avila,M,11.0,CAÑADA RICA,Roneal@yahoo.com
1412,-universidad-abierta-interamericana,Medicina,2020-10-12,Joyce,acosta,F,4.0,COLONIA BERLIN,Eric12@yahoo.com
1413,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-17,Adrian,hardy,M,27.0,BERMUDEZ,Kreese@hotmail.com
1414,-universidad-abierta-interamericana,Diseño-industrial,2020-11-11,Mary,allen,F,17.0,CABRERIA,Gnovak@gmail.com
1415,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-12-16,Darlene,pearson,F,-15.0,ABRA DEL TRIGO,Xlewis@yahoo.com
1416,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-12-22,Lisa,colon,F,5.0,ENCINA,Mfrank@hotmail.com
1417,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-10-30,Alexandria,blanchard,F,15.0,PLANICIE BANDERITA,Hailey24@gmail.com
1418,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-17,Barbara,davis,F,-46.0,ARROYITO,Korr@gmail.com
1419,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-24,Jessica,ross,F,-31.0,LA CAÑADA,Anthonychavez@gmail.com
1420,-universidad-abierta-interamericana,Actuario-,2020-10-26,Daniel,shields,M,-17.0,ARENAZA,Nathan17@hotmail.com
1421,-universidad-abierta-interamericana,Medicina,2021-01-13,Jeremy,walter,M,14.0,CAMPAMENTO SOL,Alexandra44@hotmail.com
1422,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-26,Reginald,burton,M,1.0,GARCIA DEL RIO,Hughesmichael@yahoo.com
1423,-universidad-abierta-interamericana,Farmacia,2020-09-17,Caleb,parks,M,-34.0,22 DE DICIEMBRE,Irosales@yahoo.com
1424,-universidad-abierta-interamericana,Arquitectura,2020-12-22,Thomas,roberts,M,17.0,BREA CHIMPANA,Lreed@yahoo.com
1425,-universidad-abierta-interamericana,Contador-público-,2020-12-01,Seth,nunez,M,-46.0,ISLA,Hillmichael@yahoo.com
1426,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-30,Jennifer,taylor,F,35.0,ARROYO CORRALITO,Ucarroll@hotmail.com
1427,-universidad-abierta-interamericana,Bioquímica,2021-01-10,Frank,randall,M,-31.0,BERNAL ESTE,Kimberlyortiz@gmail.com
1428,-universidad-abierta-interamericana,Diseño-industrial,2020-12-18,Christine,scott,F,15.0,COSTA DEL RIO AZUL,Rebecca45@yahoo.com
1429,-universidad-abierta-interamericana,Contador-público-,2020-12-20,Robert,dyer,M,-38.0,PLANICIE BANDERITA,Akelly@yahoo.com
1430,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-23,Maria,simmons,F,39.0,DE BRUYN,Michael42@yahoo.com
1431,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-04,greg,ferguson,M,47.0,COLONIA BELLA VISTA,Hgay@hotmail.com
1432,-universidad-abierta-interamericana,Diseño-industrial,2020-12-28,Sara,evans,F,20.0,FORTIN LAVALLE,Berryjack@gmail.com
1433,-universidad-abierta-interamericana,Licenciatura-en-psicología,2021-01-07,Christopher,cummings,M,2.0,AMERICA UNIDA,Sydneykeith@yahoo.com
1434,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-23,Danielle,morris,F,-11.0,ABALO,Christopherking@hotmail.com
1435,-universidad-abierta-interamericana,Actuario-,2020-12-21,Emily,rose,F,34.0,COLONIA LA ORACION,Crystal04@hotmail.com
1436,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-09,Eric,english,M,2.0,ARAUCO,Lesliereese@hotmail.com
1437,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-04,Carlos,dixon,M,23.0,COLONIA BARON HIRSCH,Yrodriguez@gmail.com
1438,-universidad-abierta-interamericana,Licenciatura-en-psicología,2021-01-17,Rhonda,cantu,F,10.0,CHOVET,Osmith@yahoo.com
1439,-universidad-abierta-interamericana,Arquitectura,2021-01-26,Jacob,anthony,M,13.0,LA CHIRLANDIA,Bauerdesiree@hotmail.com
1440,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-20,Joseph,harris,M,28.0,ASUNCION,Brittney56@gmail.com
1441,-universidad-abierta-interamericana,Actuario-,2020-12-25,Mark,sanders,M,-14.0,CUENCA,Shawn05@yahoo.com
1442,-universidad-abierta-interamericana,Bioquímica,2020-11-20,Janice,dillon,F,-36.0,BARRIO CAROSIO,Mitchelljonathan@gmail.com
1443,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-10-22,Michael,clark,M,3.0,AMUSCHINA,Uwells@hotmail.com
1444,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-11-25,Heidi,patel,F,-38.0,AGUA COLORADA,Alanglover@gmail.com
1445,-universidad-abierta-interamericana,Agronomía,2020-09-17,Christopher,jackson,M,14.0,VILLA ADELINA,Dianeturner@gmail.com
1446,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-09-30,mary,carlson,F,-31.0,AGUADA,Mollyberry@hotmail.com
1447,-universidad-abierta-interamericana,Agronomía,2020-12-24,Bradley,shepherd,M,7.0,COLON,Tclarke@gmail.com
1448,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-16,Kyle,jones,M,-35.0,COLONIA LA BLANQUITA,Wrighteric@yahoo.com
1449,-universidad-abierta-interamericana,Bioquímica,2020-09-02,Thomas,chapman,M,-6.0,ESMERALDA,Vjohnson@yahoo.com
1450,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-12-07,Ryan,martin,M,15.0,ALISOS  DE ABAJO,Anthonymorrison@hotmail.com
1451,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-11-16,Darrell,mclaughlin,M,28.0,AIMOGASTA,Jennifer18@yahoo.com
1452,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-08,Patricia,banks,F,39.0,ALGARROBAL PUISOYE,Rspears@gmail.com
1453,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-10-18,Sandy,wilson,F,48.0,ACERILLOS,Joseph45@gmail.com
1454,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-24,Maureen,gallagher,F,46.0,ARROYO LAS MINAS,Foxemily@gmail.com
1455,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-09,Tina,andrews,F,20.0,AGUIRREZABALA,Bensonsharon@yahoo.com
1456,-universidad-abierta-interamericana,Medicina,2020-12-10,Sara,frazier,F,35.0,AEROPUERTO EZEIZA,Samanthafleming@gmail.com
1457,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-10-15,Stacie,mckinney,F,-40.0,EL CAMPAMENTO,Watsonjames@yahoo.com
1458,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-12-31,Michael,simpson,M,-42.0,ESTACION SAGUIER,Ucurtis@gmail.com
1459,-universidad-abierta-interamericana,Bioquímica,2021-01-10,Natalie,williams,F,9.0,3 DE MAYO,Sonia08@gmail.com
1460,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2021-02-01,Mandy,johnson,F,12.0,DESVIO BOERO,Kimberlypalmer@hotmail.com
1461,-universidad-abierta-interamericana,Actuario-,2020-11-28,Patty,washington,F,9.0,JUAN E BARRA,Pamela31@yahoo.com
1462,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-10-25,Gina,conley,F,27.0,AGUA DE DIONISIO,Penningtoncatherine@gmail.com
1463,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-11-21,jennifer,carrillo,F,7.0,CAMPO LA NENA,Dwood@hotmail.com
1464,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-16,Stacy,perkins,F,-21.0,CAMPO GIMENEZ,Fjohnson@yahoo.com
1465,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-16,David,bryan,M,12.0,ABRA DEL TAFI,Garyross@yahoo.com
1466,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-18,Brad,johnson,M,48.0,OCHENTA Y CUATRO,Riveracaleb@gmail.com
1467,-universidad-abierta-interamericana,Actuario-,2020-09-05,Patrick,tran,M,20.0,ARROYO SALADO,Bernardbrittany@hotmail.com
1468,-universidad-abierta-interamericana,Medicina,2021-01-26,Allison,williams,F,1.0,BONPLAND NORTE,Jbrennan@yahoo.com
1469,-universidad-abierta-interamericana,Actuario-,2020-09-09,Monica,mcconnell,F,40.0,ABRA DE HINOJO,Ray55@hotmail.com
1470,-universidad-abierta-interamericana,Arquitectura,2020-10-17,Sandra,townsend,F,16.0,AGUAS DE LAS MULAS,Bcontreras@yahoo.com
1471,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-09-30,James,mann,M,2.0,COLONIA AROCENA INA,Bclark@yahoo.com
1472,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-08,Jeff,callahan,M,8.0,ARROYO SALADO,Coreyayers@hotmail.com
1473,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2021-01-19,Laurie,atkinson,F,-38.0,FRANCISCO CASAL,Clayroy@gmail.com
1474,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-17,Jeffrey,wilson,M,-45.0,COLONIA LAS YESCAS,Butlernicholas@yahoo.com
1475,-universidad-abierta-interamericana,Licenciatura-en-psicología,2021-01-20,Caitlyn,rivera,F,6.0,KILOMETRO 77,Ubaker@yahoo.com
1476,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-07,Amanda,salinas,F,0.0,CHIVILCOY,Meadowsdaniel@gmail.com
1477,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-11-02,Jeremy,eaton,M,-43.0,ALMIRANTE SOLIER,Hendersonamy@gmail.com
1478,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-17,Calvin,campbell,M,41.0,GONZALEZ MORENO,Doughertykimberly@yahoo.com
1479,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-11-01,Robert,obrien,M,-21.0,CAMET,Lovelindsay@hotmail.com
1480,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-10-18,Drew,meyers,M,41.0,CALLE LARGA VIEJA,Anthonytanner@yahoo.com
1481,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2021-01-23,Jeremy,sanchez,M,1.0,CAMPO CARETTO,Wdelgado@gmail.com
1482,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2021-01-03,David,gonzales,M,-4.0,FORTIN LAVALLE,Laurascott@gmail.com
1483,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2021-01-25,Theresa,hughes,F,7.0,PUESTO DE ISLA,Romanjohn@hotmail.com
1484,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-09-19,Tammy,duncan,F,-24.0,CAMPO SALUSSO,Margaretcasey@gmail.com
1485,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-13,Jeremy,nelson,M,-14.0,LA TORRECITA,Ewade@gmail.com
1486,-universidad-abierta-interamericana,Arquitectura,2020-09-22,Micheal,beard,M,-24.0,4 DE NOVIEMBRE,Ssimmons@yahoo.com
1487,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-25,Amy,kennedy,F,3.0,MERLO,Derek36@yahoo.com
1488,-universidad-abierta-interamericana,Arquitectura,2020-10-01,Tammy,montgomery,F,6.0,CORTADERAS,Harrisonkaren@yahoo.com
1489,-universidad-abierta-interamericana,Diseño-industrial,2020-12-06,Keith,martinez,M,22.0,BIGAND,Marcia13@gmail.com
1490,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-13,Christopher,hensley,M,-21.0,CASCADA LOS CANTAROS,David25@gmail.com
1491,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-09-11,Devin,morales,M,14.0,CAÑADITA,Gordon50@gmail.com
1492,-universidad-abierta-interamericana,Contador-público-,2020-12-04,Trevor,dean,M,24.0,ALDEA BELEIRO,Laurenpierce@yahoo.com
1493,-universidad-abierta-interamericana,Diseño-industrial,2020-10-13,Felicia,washington,F,-9.0,EL DURAZNO,Jennifer06@hotmail.com
1494,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-11-09,Raymond,mcconnell,M,38.0,ALFALAD,Smithmichael@hotmail.com
1495,-universidad-abierta-interamericana,Medicina,2020-11-29,Beth,phillips,F,6.0,CAMPO LA FLOR LOS RALOS,Rebeccamoreno@hotmail.com
1496,-universidad-abierta-interamericana,Diseño-industrial,2020-12-07,William,roberts,M,32.0,LA TORRECITA,Robertmoreno@yahoo.com
1497,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-01,Bruce,morris,M,-28.0,CHOVET,Johnsonthomas@yahoo.com
1498,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-12,Jessica,may,F,6.0,ARGERICH,Elizabethmartinez@yahoo.com
1499,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-07,Manuel,lopez,M,27.0,2 DE MAYO,Carol80@hotmail.com
1500,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-02,Suzanne,hall,F,50.0,HUANQUEROS,Katie66@yahoo.com
1501,-universidad-abierta-interamericana,Arquitectura,2020-11-26,Michael,paul,M,-11.0,HARAS SAN JACINTO,Krogers@hotmail.com
1502,-universidad-abierta-interamericana,Contador-público-,2020-10-28,Nathan,wilkinson,M,50.0,CHILECITO,Christopher65@hotmail.com
1503,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-12-22,Richard,rios,M,18.0,COLMAN,Donaldbrady@gmail.com
1504,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-11-12,Michelle,hill,F,0.0,BARRIO BELGRANO,Brownkaren@yahoo.com
1505,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-28,Andrea,dixon,F,-29.0,AVENA,Richard83@yahoo.com
1506,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-23,Janet,landry,F,0.0,ALBERTI,Ljefferson@hotmail.com
1507,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-11,Richard,shaffer,M,17.0,LA CHIRLANDIA,Hollandashley@gmail.com
1508,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-22,Michael,pitts,M,30.0,EL GUANACO,Zwilliams@gmail.com
1509,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-14,Keith,taylor,M,6.0,EL RINCON,Christopher44@gmail.com
1510,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-09-03,Timothy,holmes,M,6.0,ASUNCION,Matthewjohnson@gmail.com
1511,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-09-24,William,davis,M,-18.0,EL JUPITER,Nancyjohns@yahoo.com
1512,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-07,Christopher,donaldson,M,42.0,CESPEDES,Jonestony@yahoo.com
1513,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-04,Jennifer,schwartz,F,41.0,11 DE MAYO,Alishafranklin@hotmail.com
1514,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-01,Sophia,morales,F,2.0,VILLA DE MAYO,Patricia24@yahoo.com
1515,-universidad-abierta-interamericana,Medicina,2021-01-07,Gregory,freeman,M,6.0,ESPARTILLAR,Louis68@gmail.com
1516,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2021-01-09,Christine,edwards,F,-25.0,LA GAMA,Lisaallen@yahoo.com
1517,-universidad-abierta-interamericana,Actuario-,2021-01-26,Alyssa,marsh,F,15.0,BARRIO BELGRANO ORTIZ,Colemiller@hotmail.com
1518,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-09-10,Michele,johnson,F,-31.0,AMILGANCHO,Michael50@hotmail.com
1519,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-11-20,Evan,dickson,M,14.0,VILLA DE MAYO,Zunigawilliam@hotmail.com
1520,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-09-04,Wesley,spencer,M,39.0,CHAPANAY,Woodwarddawn@yahoo.com
1521,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-21,Ashley,campos,F,14.0,EMPALME,Omcclure@yahoo.com
1522,-universidad-abierta-interamericana,Medicina,2020-09-30,Paul,henderson,M,-39.0,ALVAREZ JONTE,Alexanderamy@hotmail.com
1523,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-01,Heather,greene,F,-32.0,CAMPO DE VILLAMIL,Johnsonisabella@gmail.com
1524,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-05,Andrea,scott,F,-33.0,VILLA ELOISA,Ortegajoseph@hotmail.com
1525,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-10-20,Tanya,coleman,F,-7.0,COLONIA CALIFORNIA,Xknight@gmail.com
1526,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-08,Deborah,green,F,-13.0,LUIS GUILLON,Amandawalker@yahoo.com
1527,-universidad-abierta-interamericana,Agronomía,2020-12-02,Richard,garrett,M,47.0,BAJO LAS TUNAS,Bradleylauren@yahoo.com
1528,-universidad-abierta-interamericana,Actuario-,2020-12-14,Carlos,mitchell,M,47.0,ATAHUALPA,Sberry@yahoo.com
1529,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2021-01-10,Maria,brown,F,-45.0,BAJASTINE,Jenkinsrobin@yahoo.com
1530,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-12,Sean,shaw,M,-40.0,AVANZADA,Kennethbuck@gmail.com
1531,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-11-08,Theresa,griffin,F,2.0,AARON CASTELLANOS,Nathaniel66@gmail.com
1532,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-10,Andre,harrington,M,2.0,CASPINCHANGO,Nford@hotmail.com
1533,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-11-23,Erin,nielsen,F,37.0,ESTANCIA LAS ISLETAS,Joneswyatt@yahoo.com
1534,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-18,Janice,hughes,F,-27.0,BONNEMENT,Curtis92@gmail.com
1535,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-08,Annette,ellis,F,13.0,CARRERAS,Stephensmary@hotmail.com
1536,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2021-01-30,Robert,cole,M,17.0,ALLEN,Williamselizabeth@gmail.com
1537,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-12-28,Joshua,phillips,M,1.0,RAFAEL CASTILLO,Jennifer64@hotmail.com
1538,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-10-15,Joseph,orozco,M,0.0,GIRODIAS,Goodmichelle@gmail.com
1539,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-07,Brian,smith,M,12.0,ANGOSTURA,Longalexandria@hotmail.com
1540,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-04,Tina,williams,F,43.0,ALTO EL PUESTO,Santosmiguel@hotmail.com
1541,-universidad-abierta-interamericana,Contador-público-,2020-11-27,Matthew,gonzalez,M,7.0,AGUADITA,Lmendoza@yahoo.com
1542,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-31,Brenda,beck,F,41.0,3 DE MAYO,Lsmith@hotmail.com
1543,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-25,Richard,hanson,M,24.0,GRUTLY,Elizabethbennett@gmail.com
1544,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-11-16,suzanne,mckenzie,F,14.0,AGRIO BALSA,Janelee@gmail.com
1545,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-01,Karen,cohen,F,-46.0,BALSA SENILLOSA,Ujones@yahoo.com
1546,-universidad-abierta-interamericana,Farmacia,2020-11-22,Lauren,fernandez,F,21.0,DOCK SUD,Sanchezkatie@hotmail.com
1547,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-11-29,Karen,garcia,F,-34.0,BREA CHIMPANA,Williamswilliam@hotmail.com
1548,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-12-21,Nicholas,grant,M,-4.0,AGUADA SAN ROQUE,Jamesmiller@gmail.com
1549,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-12-17,Desiree,roberts,F,-15.0,AREQUITO,Ystephens@yahoo.com
1550,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-06,Amanda,davis,F,15.0,JUAN VELA,Angelawalter@yahoo.com
1551,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-15,Nathan,luna,M,34.0,AGUA AMARILLA LA HOYADA,Wbrown@gmail.com
1552,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-22,Helen,wiggins,F,-28.0,COLONIA VALDEZ,Chad53@gmail.com
1553,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2021-01-18,Jenny,reynolds,F,-5.0,CARILO,Petersenthomas@yahoo.com
1554,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-21,Albert,logan,M,48.0,COLONIA JAUREGUI,Jessicahampton@gmail.com
1555,-universidad-abierta-interamericana,Diseño-industrial,2021-01-01,Brian,mckenzie,M,10.0,COLONIA AVELLANEDA,Carl83@gmail.com
1556,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-27,Harold,lynn,M,-2.0,CAMPO RODRIGUEZ,Timothyramirez@hotmail.com
1557,-universidad-abierta-interamericana,Técnico-para-bioterios-,2021-01-22,Kevin,williams,M,13.0,17 DE AGOSTO,Paul98@hotmail.com
1558,-universidad-abierta-interamericana,Diseño-industrial,2020-12-11,Brenda,simpson,F,0.0,ABALO,Ericjimenez@hotmail.com
1559,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-26,Diane,howard,F,-21.0,ARROYO GRANDE,Washingtonbarbara@yahoo.com
1560,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-10-17,Phillip,li,M,-44.0,EL PERDIDO EST JOSE GUISASOLA,Earlpacheco@yahoo.com
1561,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-29,William,gutierrez,M,-33.0,ESTANCIA LAS ISLETAS,Ewilson@hotmail.com
1562,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-07,Jessica,powers,F,18.0,ANTIGUO,Vanessaleon@gmail.com
1563,-universidad-abierta-interamericana,Licenciatura-en-administración-,2021-01-05,Thomas,shelton,M,-37.0,GUAMINI,Camachomelinda@gmail.com
1564,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-14,Michael,washington,M,-35.0,SAN MAYOL,Bradleyjohnny@yahoo.com
1565,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-09-30,Joseph,nelson,M,26.0,AGUIRRE CUE,Ithomas@hotmail.com
1566,-universidad-abierta-interamericana,Contador-público-,2020-11-01,Robert,parker,M,2.0,BORDENAVE,Williamsjessica@hotmail.com
1567,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-21,Margaret,armstrong,F,-37.0,AGUA DE LA MULA,Ttaylor@gmail.com
1568,-universidad-abierta-interamericana,Agronomía,2020-11-02,Robert,weber,M,21.0,ACONQUIJA,Loganmorales@gmail.com
1569,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-12-06,Mary,smith,F,4.0,CAÑADA LA NEGRA,Alexanderrodriguez@hotmail.com
1570,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-12-25,Jonathan,wood,M,9.0,ALMIRANTE BROWN,Alex66@hotmail.com
1571,-universidad-abierta-interamericana,Arquitectura,2020-10-06,Kevin,brady,M,16.0,ARTEAGA,Dmorrison@yahoo.com
1572,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-23,Abigail,christian,F,48.0,COLONIA VELEZ,Fieldsjohn@gmail.com
1573,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-26,Grace,allen,F,-21.0,ALFALAD,Kevindavis@yahoo.com
